transaction_id,customer_id,product_id,quantity,transaction_date,discount_applied,revenue
14833,632,41,5,2026-02-07 11:40:43,0.0,586.85
12619,243,46,3,2026-02-08 05:40:43,0.2,39.312000000000005
14428,164,22,5,2026-02-08 18:40:43,0.0,1389.8
12654,551,49,4,2026-02-08 20:40:43,0.0,1474.96
11988,398,19,5,2026-02-08 20:40:43,0.2,1257.0
10659,749,37,1,2026-02-09 03:40:43,0.0,254.14
10287,376,34,2,2026-02-09 12:40:43,0.0,665.94
14069,729,27,3,2026-02-09 14:40:43,0.2,590.04
13030,368,34,2,2026-02-09 15:40:43,0.1,599.3460000000001
13756,298,6,5,2026-02-09 19:40:43,0.0,198.55
11488,206,38,1,2026-02-09 21:40:43,0.3,146.489
10421,835,1,5,2026-02-10 04:40:43,0.2,1627.32
14071,154,8,4,2026-02-10 05:40:43,0.0,1392.6
14831,156,7,5,2026-02-10 08:40:43,0.3,1218.35
11893,22,21,2,2026-02-10 12:40:43,0.3,535.948
14387,738,33,2,2026-02-10 14:40:43,0.1,363.618
14956,109,44,3,2026-02-10 15:40:43,0.0,288.87
11034,540,32,4,2026-02-10 15:40:43,0.2,858.688
10930,355,2,1,2026-02-10 16:40:43,0.1,426.79800000000006
10560,776,43,4,2026-02-10 19:40:43,0.0,1842.0
10216,308,30,3,2026-02-10 19:40:43,0.3,161.97299999999998
10255,925,27,2,2026-02-10 20:40:43,0.0,491.7
13209,533,19,5,2026-02-11 02:40:43,0.2,1257.0
11813,663,20,5,2026-02-11 09:40:43,0.0,2325.2000000000003
13165,489,36,2,2026-02-11 10:40:43,0.3,450.6599999999999
11661,273,20,2,2026-02-11 13:40:43,0.0,930.08
11484,72,12,1,2026-02-11 15:40:43,0.0,31.84
11655,450,23,4,2026-02-11 15:40:43,0.0,393.4
13298,491,22,3,2026-02-11 18:40:43,0.0,833.8799999999999
13759,691,25,3,2026-02-11 18:40:43,0.1,769.041
11605,783,32,4,2026-02-11 18:40:43,0.0,1073.36
13773,431,33,2,2026-02-11 21:40:43,0.0,404.02
14436,915,32,5,2026-02-11 21:40:43,0.0,1341.6999999999998
10960,844,8,2,2026-02-11 21:40:43,0.0,696.3
10934,44,41,3,2026-02-12 00:40:43,0.0,352.11
11045,591,10,2,2026-02-12 00:40:43,0.3,355.152
11224,156,15,5,2026-02-12 03:40:43,0.2,1531.7200000000003
13962,716,7,4,2026-02-12 08:40:43,0.0,1392.4
11874,564,13,1,2026-02-12 09:40:43,0.0,213.66
13347,366,3,1,2026-02-12 13:40:43,0.0,175.3
12014,159,24,2,2026-02-12 19:40:43,0.0,469.42
13001,334,50,5,2026-02-13 00:40:43,0.1,827.865
12990,597,1,1,2026-02-13 05:40:43,0.0,406.83
14976,989,47,1,2026-02-13 19:40:43,0.0,16.95
12887,405,4,3,2026-02-13 21:40:43,0.0,1095.72
13168,663,24,3,2026-02-13 21:40:43,0.0,704.13
14720,698,6,5,2026-02-13 23:40:43,0.1,178.69500000000002
13674,251,48,1,2026-02-14 03:40:43,0.0,416.4
13897,97,3,5,2026-02-14 10:40:43,0.1,788.85
13181,463,3,4,2026-02-14 11:40:43,0.0,701.2
13634,939,14,4,2026-02-14 14:40:43,0.0,631.76
14256,652,10,3,2026-02-14 15:40:43,0.0,761.04
11673,580,44,5,2026-02-14 16:40:43,0.1,433.30500000000006
13341,95,9,1,2026-02-14 17:40:43,0.2,372.8
11528,481,33,5,2026-02-14 19:40:43,0.1,909.045
10172,785,17,4,2026-02-14 22:40:43,0.2,1520.1280000000002
13355,509,7,3,2026-02-15 00:40:43,0.0,1044.3000000000002
10775,944,14,4,2026-02-15 01:40:43,0.0,631.76
12028,995,39,2,2026-02-15 04:40:43,0.1,858.5640000000001
13627,291,36,1,2026-02-15 05:40:43,0.1,289.71
10428,352,11,5,2026-02-15 09:40:43,0.0,614.0999999999999
14041,557,24,4,2026-02-15 15:40:43,0.1,844.956
13120,275,3,2,2026-02-15 18:40:43,0.0,350.6
10607,214,37,1,2026-02-15 19:40:43,0.0,254.14
13128,289,40,2,2026-02-15 23:40:43,0.0,532.08
12629,86,14,4,2026-02-16 04:40:43,0.0,631.76
10680,547,18,4,2026-02-16 12:40:43,0.2,1540.896
11322,805,11,3,2026-02-16 14:40:43,0.0,368.46
11681,308,38,3,2026-02-16 17:40:43,0.1,565.0290000000001
11536,731,32,2,2026-02-16 18:40:43,0.2,429.344
10835,413,22,5,2026-02-16 20:40:43,0.2,1111.84
11081,91,3,4,2026-02-16 22:40:43,0.0,701.2
12208,253,14,3,2026-02-16 22:40:43,0.0,473.82
12450,569,24,2,2026-02-17 01:40:43,0.2,375.53600000000006
12838,489,8,3,2026-02-17 02:40:43,0.0,1044.4499999999998
11666,28,30,4,2026-02-17 03:40:43,0.2,246.816
10091,581,24,3,2026-02-17 05:40:43,0.0,704.13
11835,870,6,1,2026-02-17 05:40:43,0.0,39.71
13754,431,10,2,2026-02-17 08:40:43,0.0,507.36
11901,529,6,4,2026-02-17 16:40:43,0.2,127.072
12716,75,42,5,2026-02-17 19:40:43,0.0,1174.4499999999998
14492,329,10,1,2026-02-17 19:40:43,0.1,228.312
11030,869,40,4,2026-02-17 19:40:43,0.3,744.912
13948,226,29,1,2026-02-17 23:40:43,0.0,340.43
14070,154,27,3,2026-02-18 04:40:43,0.0,737.55
14533,237,22,4,2026-02-18 07:40:43,0.0,1111.84
13281,930,3,3,2026-02-18 09:40:43,0.0,525.9000000000001
12877,33,13,5,2026-02-18 20:40:43,0.2,854.64
10944,442,35,4,2026-02-18 21:40:43,0.0,253.44
12825,559,8,3,2026-02-19 00:40:43,0.0,1044.4499999999998
12232,381,2,5,2026-02-19 01:40:43,0.1,2133.9900000000002
11335,93,18,2,2026-02-19 01:40:43,0.1,866.754
14905,551,36,3,2026-02-19 02:40:43,0.0,965.6999999999999
13148,310,28,5,2026-02-19 05:40:43,0.0,2249.3
11313,358,5,5,2026-02-19 07:40:43,0.0,1370.1
13848,699,13,5,2026-02-19 18:40:43,0.0,1068.3
13328,261,21,1,2026-02-19 18:40:43,0.0,382.82
13008,425,49,2,2026-02-19 18:40:43,0.0,737.48
14406,596,12,4,2026-02-19 22:40:43,0.0,127.36
10275,716,25,4,2026-02-19 23:40:43,0.0,1139.32
12868,19,27,3,2026-02-20 03:40:43,0.0,737.55
10383,689,8,4,2026-02-20 04:40:43,0.0,1392.6
11797,901,28,1,2026-02-20 09:40:43,0.1,404.874
14986,402,45,1,2026-02-20 12:40:43,0.0,114.84
12312,580,31,3,2026-02-20 16:40:43,0.2,1194.0960000000002
13108,557,16,3,2026-02-20 17:40:43,0.1,495.693
13253,749,44,3,2026-02-20 19:40:43,0.0,288.87
12556,645,28,2,2026-02-20 21:40:43,0.1,809.748
14640,628,30,2,2026-02-21 00:40:43,0.0,154.26
11718,588,37,1,2026-02-21 01:40:43,0.3,177.89799999999997
13125,860,9,5,2026-02-21 10:40:43,0.0,2330.0
12893,702,33,4,2026-02-21 12:40:43,0.0,808.04
12368,618,34,4,2026-02-21 13:40:43,0.1,1198.6920000000002
10854,736,2,1,2026-02-21 14:40:43,0.0,474.22
11762,132,29,1,2026-02-21 16:40:43,0.0,340.43
13480,899,14,2,2026-02-21 21:40:43,0.2,252.704
11020,437,20,4,2026-02-21 22:40:43,0.1,1674.144
14547,671,18,1,2026-02-21 22:40:43,0.0,481.53
13777,831,27,3,2026-02-22 01:40:43,0.0,737.55
14326,306,46,4,2026-02-22 01:40:43,0.3,45.864
14562,756,9,5,2026-02-22 01:40:43,0.0,2330.0
11124,208,22,4,2026-02-22 02:40:43,0.0,1111.84
10356,29,20,3,2026-02-22 02:40:43,0.0,1395.1200000000001
11185,571,10,2,2026-02-22 02:40:43,0.1,456.624
14162,924,17,5,2026-02-22 03:40:43,0.0,2375.2000000000003
14180,699,28,5,2026-02-22 04:40:43,0.1,2024.3700000000001
12085,726,37,3,2026-02-22 10:40:43,0.1,686.178
11942,571,13,5,2026-02-22 12:40:43,0.0,1068.3
11395,226,32,3,2026-02-22 17:40:43,0.1,724.518
13482,166,48,1,2026-02-22 23:40:43,0.0,416.4
14815,897,37,5,2026-02-22 23:40:43,0.0,1270.6999999999998
11264,952,34,2,2026-02-23 00:40:43,0.0,665.94
10559,750,10,5,2026-02-23 02:40:43,0.0,1268.4
10605,205,33,2,2026-02-23 04:40:43,0.0,404.02
13412,726,7,2,2026-02-23 05:40:43,0.0,696.2
10972,237,46,2,2026-02-23 21:40:43,0.0,32.76
14566,99,19,5,2026-02-24 02:40:43,0.0,1571.25
10046,399,34,3,2026-02-24 05:40:43,0.0,998.9100000000001
14616,963,41,2,2026-02-24 05:40:43,0.0,234.74
13892,391,8,2,2026-02-24 08:40:43,0.0,696.3
11289,276,8,2,2026-02-24 08:40:43,0.0,696.3
11872,247,5,5,2026-02-24 11:40:43,0.0,1370.1
10931,485,32,5,2026-02-24 13:40:43,0.0,1341.6999999999998
13822,853,7,3,2026-02-24 14:40:43,0.0,1044.3000000000002
13295,864,3,5,2026-02-24 19:40:43,0.0,876.5
13636,848,23,1,2026-02-24 21:40:43,0.1,88.515
11992,751,23,3,2026-02-24 23:40:43,0.0,295.04999999999995
11194,839,50,2,2026-02-25 06:40:43,0.0,367.94
14289,330,36,1,2026-02-25 07:40:43,0.1,289.71
12914,607,38,2,2026-02-25 10:40:43,0.0,418.54
10968,616,45,3,2026-02-25 17:40:43,0.0,344.52
10369,322,38,4,2026-02-25 21:40:43,0.1,753.3720000000001
14634,434,14,5,2026-02-25 22:40:43,0.0,789.7
10588,742,16,4,2026-02-26 01:40:43,0.0,734.36
11763,87,2,2,2026-02-26 05:40:43,0.0,948.44
13675,878,11,5,2026-02-26 08:40:43,0.0,614.0999999999999
12915,378,30,3,2026-02-26 08:40:43,0.1,208.251
14329,20,34,5,2026-02-26 08:40:43,0.0,1664.8500000000001
11036,769,19,4,2026-02-26 11:40:43,0.0,1257.0
11798,70,30,5,2026-02-26 16:40:43,0.0,385.65
13046,796,27,4,2026-02-26 16:40:43,0.0,983.4
13645,390,19,3,2026-02-26 20:40:43,0.0,942.75
14278,106,23,1,2026-02-27 00:40:43,0.0,98.35
13758,696,36,2,2026-02-27 03:40:43,0.0,643.8
11894,678,23,3,2026-02-27 08:40:43,0.0,295.04999999999995
10315,140,1,4,2026-02-27 09:40:43,0.0,1627.32
14613,610,6,4,2026-02-27 09:40:43,0.0,158.84
14287,12,45,4,2026-02-27 12:40:43,0.2,367.48800000000006
10232,783,42,2,2026-02-27 14:40:43,0.0,469.78
13270,919,25,3,2026-02-27 14:40:43,0.0,854.49
11491,906,4,2,2026-02-27 16:40:43,0.3,511.33599999999996
10308,113,38,5,2026-02-27 19:40:43,0.0,1046.3500000000001
14491,188,48,3,2026-02-27 21:40:43,0.0,1249.1999999999998
12438,788,10,4,2026-02-27 21:40:43,0.0,1014.72
14758,778,1,1,2026-02-28 02:40:43,0.0,406.83
11658,851,25,2,2026-02-28 03:40:43,0.0,569.66
11510,762,45,4,2026-02-28 05:40:43,0.0,459.36
12415,185,4,2,2026-02-28 08:40:43,0.0,730.48
14571,845,36,5,2026-02-28 13:40:43,0.0,1609.5
13975,498,7,5,2026-02-28 20:40:43,0.0,1740.5
10127,909,35,2,2026-02-28 23:40:43,0.1,114.048
11538,279,14,4,2026-03-01 00:40:43,0.1,568.5840000000001
12076,96,6,1,2026-03-01 04:40:43,0.0,39.71
12806,520,36,3,2026-03-01 04:40:43,0.1,869.13
12635,854,8,2,2026-03-01 07:40:43,0.0,696.3
14386,791,35,2,2026-03-01 09:40:43,0.0,126.72
12369,792,49,2,2026-03-01 11:40:43,0.1,663.7320000000001
10229,849,27,5,2026-03-01 16:40:43,0.0,1229.25
10715,485,41,2,2026-03-01 16:40:43,0.1,211.26600000000002
11117,695,37,5,2026-03-01 18:40:43,0.0,1270.6999999999998
12599,852,32,3,2026-03-01 19:40:43,0.2,644.0160000000001
12391,316,21,1,2026-03-01 23:40:43,0.2,306.25600000000003
14323,854,36,2,2026-03-02 00:40:43,0.3,450.6599999999999
14210,71,23,2,2026-03-02 04:40:43,0.1,177.03
13504,897,50,4,2026-03-02 06:40:43,0.0,735.88
13586,928,31,5,2026-03-02 16:40:43,0.0,2487.7000000000003
13405,594,26,4,2026-03-02 17:40:43,0.0,1733.36
11549,497,13,2,2026-03-02 20:40:43,0.0,427.32
12308,649,26,5,2026-03-02 21:40:43,0.0,2166.7
11709,370,12,1,2026-03-03 01:40:43,0.1,28.656
12748,750,7,2,2026-03-03 05:40:43,0.0,696.2
13970,284,45,4,2026-03-03 15:40:43,0.0,459.36
13264,482,29,1,2026-03-04 01:40:43,0.0,340.43
13126,956,19,2,2026-03-04 03:40:43,0.0,628.5
12942,224,6,1,2026-03-04 03:40:43,0.0,39.71
11731,630,9,1,2026-03-04 05:40:43,0.0,466.0
13837,680,4,4,2026-03-04 09:40:43,0.0,1460.96
13135,177,11,2,2026-03-04 11:40:43,0.0,245.64
13358,164,19,2,2026-03-04 13:40:43,0.0,628.5
13432,467,43,4,2026-03-04 17:40:43,0.0,1842.0
14114,464,2,4,2026-03-04 20:40:43,0.3,1327.816
12880,524,26,2,2026-03-05 00:40:43,0.0,866.68
11413,525,20,2,2026-03-05 02:40:43,0.0,930.08
11626,273,43,2,2026-03-05 07:40:43,0.0,921.0
10338,559,21,3,2026-03-05 10:40:43,0.0,1148.46
11188,182,19,2,2026-03-05 10:40:43,0.0,628.5
11637,342,46,2,2026-03-05 12:40:43,0.1,29.483999999999998
14948,795,2,4,2026-03-05 12:40:43,0.3,1327.816
10336,450,7,3,2026-03-05 21:40:43,0.3,731.0100000000001
14181,558,1,2,2026-03-05 21:40:43,0.0,813.66
12802,178,28,4,2026-03-05 23:40:43,0.0,1799.44
14122,912,8,3,2026-03-06 00:40:43,0.0,1044.4499999999998
13039,427,28,5,2026-03-06 01:40:43,0.0,2249.3
13602,502,29,4,2026-03-06 06:40:43,0.0,1361.72
14509,639,11,5,2026-03-06 09:40:43,0.0,614.0999999999999
10694,825,9,1,2026-03-06 09:40:43,0.0,466.0
12735,54,26,3,2026-03-06 10:40:43,0.0,1300.02
13002,333,2,4,2026-03-06 13:40:43,0.0,1896.88
11378,355,9,5,2026-03-06 15:40:43,0.0,2330.0
11541,776,13,5,2026-03-07 01:40:43,0.0,1068.3
12920,196,1,1,2026-03-07 03:40:43,0.2,325.464
12203,141,43,5,2026-03-07 11:40:43,0.0,2302.5
10102,326,40,4,2026-03-07 11:40:43,0.0,1064.16
12498,123,33,2,2026-03-07 11:40:43,0.0,404.02
13547,611,13,2,2026-03-07 12:40:43,0.0,427.32
12941,412,1,1,2026-03-07 13:40:43,0.0,406.83
12160,121,22,5,2026-03-07 20:40:43,0.0,1389.8
14883,554,49,3,2026-03-07 21:40:43,0.2,884.9760000000001
13635,273,27,5,2026-03-08 01:40:43,0.0,1229.25
10624,385,29,2,2026-03-08 03:40:43,0.2,544.688
13291,646,33,2,2026-03-08 09:40:43,0.0,404.02
11850,844,46,4,2026-03-08 12:40:43,0.0,65.52
11739,835,19,1,2026-03-08 12:40:43,0.0,314.25
14834,789,3,2,2026-03-08 12:40:43,0.0,350.6
14608,1000,43,1,2026-03-08 15:40:43,0.3,322.34999999999997
13080,537,46,4,2026-03-08 17:40:43,0.1,58.967999999999996
11249,926,47,5,2026-03-08 17:40:43,0.0,84.75
13094,973,28,4,2026-03-08 18:40:43,0.0,1799.44
13744,817,5,1,2026-03-09 01:40:43,0.1,246.618
13455,7,16,3,2026-03-09 01:40:43,0.0,550.77
13686,125,16,2,2026-03-09 04:40:43,0.2,293.744
12637,211,2,4,2026-03-09 09:40:43,0.0,1896.88
11981,355,30,2,2026-03-09 14:40:43,0.1,138.834
10228,65,45,2,2026-03-10 03:40:43,0.0,229.68
10758,958,2,3,2026-03-10 03:40:43,0.1,1280.394
12264,45,44,2,2026-03-10 14:40:43,0.0,192.58
12242,461,12,5,2026-03-10 18:40:43,0.2,127.36
14165,936,26,5,2026-03-11 01:40:43,0.2,1733.36
12549,983,2,3,2026-03-11 05:40:43,0.0,1422.66
14293,637,2,5,2026-03-11 12:40:43,0.0,2371.1000000000004
12348,341,35,1,2026-03-11 17:40:43,0.1,57.024
13345,496,50,4,2026-03-11 18:40:43,0.0,735.88
14654,686,18,4,2026-03-11 19:40:43,0.2,1540.896
10028,588,44,2,2026-03-11 19:40:43,0.0,192.58
14011,130,17,5,2026-03-11 19:40:43,0.2,1900.1600000000003
11426,447,43,5,2026-03-12 01:40:43,0.0,2302.5
12964,967,21,3,2026-03-12 09:40:43,0.3,803.922
14362,382,12,5,2026-03-12 09:40:43,0.0,159.2
13020,952,42,5,2026-03-12 11:40:43,0.0,1174.4499999999998
13015,266,4,4,2026-03-12 14:40:43,0.0,1460.96
10192,194,22,4,2026-03-12 17:40:43,0.0,1111.84
14927,723,42,1,2026-03-12 19:40:43,0.0,234.89
12991,451,25,1,2026-03-13 00:40:43,0.0,284.83
13829,219,44,1,2026-03-13 03:40:43,0.0,96.29
14847,277,21,4,2026-03-13 09:40:43,0.1,1378.152
14958,522,9,3,2026-03-13 09:40:43,0.2,1118.4
14609,804,9,3,2026-03-13 09:40:43,0.2,1118.4
14717,863,32,2,2026-03-13 15:40:43,0.0,536.68
13427,951,10,5,2026-03-13 17:40:43,0.3,887.88
10922,368,45,4,2026-03-13 17:40:43,0.1,413.42400000000004
13487,688,16,3,2026-03-13 17:40:43,0.1,495.693
13413,827,33,2,2026-03-13 18:40:43,0.0,404.02
14167,746,33,3,2026-03-14 09:40:43,0.2,484.824
12423,160,48,4,2026-03-14 10:40:43,0.2,1332.48
13218,101,14,2,2026-03-14 12:40:43,0.1,284.29200000000003
12541,287,30,4,2026-03-14 13:40:43,0.0,308.52
14656,758,45,4,2026-03-14 18:40:43,0.2,367.48800000000006
10350,403,30,2,2026-03-14 19:40:43,0.0,154.26
13530,929,25,2,2026-03-14 22:40:43,0.3,398.76199999999994
13993,74,23,3,2026-03-15 05:40:43,0.0,295.04999999999995
10125,169,43,2,2026-03-15 06:40:43,0.0,921.0
10882,3,40,2,2026-03-15 08:40:43,0.2,425.66400000000004
10613,88,5,4,2026-03-15 13:40:43,0.0,1096.08
12095,779,30,4,2026-03-15 14:40:43,0.0,308.52
12273,868,11,4,2026-03-15 16:40:43,0.0,491.28
14420,906,35,5,2026-03-15 18:40:43,0.3,221.76
10273,483,39,4,2026-03-16 07:40:43,0.0,1907.92
14184,268,4,4,2026-03-16 12:40:43,0.0,1460.96
11294,268,34,3,2026-03-17 13:40:43,0.0,998.9100000000001
11242,811,18,5,2026-03-17 15:40:43,0.0,2407.6499999999996
13783,286,44,2,2026-03-17 15:40:43,0.2,154.06400000000002
12570,72,46,2,2026-03-17 15:40:43,0.0,32.76
13097,761,36,4,2026-03-17 16:40:43,0.0,1287.6
13616,357,19,2,2026-03-17 18:40:43,0.1,565.65
13641,597,19,4,2026-03-17 23:40:43,0.0,1257.0
13144,294,48,2,2026-03-18 02:40:43,0.0,832.8
10915,409,27,2,2026-03-18 03:40:43,0.0,491.7
10175,436,6,3,2026-03-18 05:40:43,0.0,119.13
14721,855,36,2,2026-03-18 07:40:43,0.0,643.8
10472,237,7,5,2026-03-18 08:40:43,0.0,1740.5
10227,192,30,5,2026-03-18 08:40:43,0.0,385.65
13785,534,33,4,2026-03-18 12:40:43,0.0,808.04
10993,736,10,5,2026-03-18 14:40:43,0.0,1268.4
11941,710,33,1,2026-03-18 15:40:43,0.1,181.809
11945,146,24,1,2026-03-18 15:40:43,0.1,211.239
11946,388,9,4,2026-03-18 15:40:43,0.0,1864.0
13974,187,33,5,2026-03-19 05:40:43,0.0,1010.05
13398,732,37,4,2026-03-19 05:40:43,0.0,1016.56
12344,88,1,1,2026-03-19 07:40:43,0.0,406.83
11091,400,47,5,2026-03-19 07:40:43,0.2,67.8
13884,914,44,5,2026-03-19 08:40:43,0.0,481.45000000000005
11007,685,23,2,2026-03-19 10:40:43,0.1,177.03
12536,206,15,1,2026-03-19 11:40:43,0.0,382.93
13836,54,31,4,2026-03-19 12:40:43,0.0,1990.16
10826,336,13,1,2026-03-19 13:40:43,0.0,213.66
13354,485,2,2,2026-03-19 21:40:43,0.0,948.44
14710,636,16,1,2026-03-20 01:40:43,0.0,183.59
10824,505,18,4,2026-03-20 07:40:43,0.0,1926.12
14469,588,31,5,2026-03-20 09:40:43,0.1,2238.9300000000003
14357,917,47,5,2026-03-20 22:40:43,0.0,84.75
13894,44,7,4,2026-03-21 02:40:43,0.0,1392.4
10021,709,25,1,2026-03-21 09:40:43,0.0,284.83
11363,31,3,5,2026-03-21 14:40:43,0.0,876.5
11018,586,14,5,2026-03-21 18:40:43,0.1,710.73
14244,267,10,3,2026-03-21 19:40:43,0.0,761.04
13855,847,18,2,2026-03-21 22:40:43,0.0,963.06
12023,371,35,2,2026-03-21 23:40:43,0.2,101.376
12591,895,12,2,2026-03-22 02:40:43,0.2,50.944
10909,124,31,4,2026-03-22 04:40:43,0.0,1990.16
12235,195,4,2,2026-03-22 04:40:43,0.0,730.48
12195,703,16,5,2026-03-22 07:40:43,0.1,826.1550000000001
14624,63,6,1,2026-03-22 08:40:43,0.0,39.71
11569,781,46,2,2026-03-22 09:40:43,0.3,22.932
12778,441,9,2,2026-03-22 11:40:43,0.0,932.0
12578,935,20,2,2026-03-22 14:40:43,0.0,930.08
10045,84,39,2,2026-03-22 14:40:43,0.2,763.1680000000001
13068,323,17,4,2026-03-22 23:40:43,0.1,1710.144
12813,635,29,5,2026-03-23 01:40:43,0.0,1702.15
14360,853,29,3,2026-03-23 03:40:43,0.1,919.161
10095,830,37,4,2026-03-23 09:40:43,0.3,711.5919999999999
10974,386,24,3,2026-03-23 14:40:43,0.2,563.304
13786,459,16,5,2026-03-23 15:40:43,0.0,917.95
14874,849,4,1,2026-03-23 15:40:43,0.0,365.24
12934,85,48,5,2026-03-23 23:40:43,0.0,2082.0
10126,965,3,1,2026-03-24 00:40:43,0.0,175.3
11016,903,43,3,2026-03-24 05:40:43,0.2,1105.2
11783,884,7,4,2026-03-24 08:40:43,0.0,1392.4
11465,486,41,5,2026-03-24 17:40:43,0.3,410.795
10653,61,42,2,2026-03-24 18:40:43,0.0,469.78
14500,820,45,4,2026-03-24 21:40:43,0.2,367.48800000000006
10577,649,6,5,2026-03-24 22:40:43,0.1,178.69500000000002
11100,950,31,3,2026-03-24 23:40:43,0.0,1492.6200000000001
14275,938,25,4,2026-03-25 04:40:43,0.3,797.5239999999999
12377,171,8,2,2026-03-25 07:40:43,0.0,696.3
11725,511,30,4,2026-03-25 12:40:43,0.0,308.52
11248,986,40,1,2026-03-25 16:40:43,0.0,266.04
12605,673,8,1,2026-03-25 17:40:43,0.0,348.15
13258,153,49,1,2026-03-26 00:40:43,0.1,331.86600000000004
14264,634,42,3,2026-03-26 01:40:43,0.2,563.736
10461,301,18,2,2026-03-26 03:40:43,0.1,866.754
10004,628,39,1,2026-03-26 04:40:43,0.3,333.88599999999997
12106,113,25,2,2026-03-26 09:40:43,0.3,398.76199999999994
10945,401,12,3,2026-03-26 10:40:43,0.0,95.52
12547,950,39,1,2026-03-26 22:40:43,0.0,476.98
14331,855,31,3,2026-03-27 00:40:43,0.0,1492.6200000000001
10267,390,18,5,2026-03-27 01:40:43,0.0,2407.6499999999996
10448,947,15,5,2026-03-27 07:40:43,0.0,1914.65
13431,945,28,3,2026-03-27 08:40:43,0.1,1214.622
13918,154,35,4,2026-03-27 10:40:43,0.2,202.752
11389,490,47,4,2026-03-27 11:40:43,0.0,67.8
13753,763,13,3,2026-03-27 14:40:43,0.1,576.8820000000001
10068,707,48,4,2026-03-27 19:40:43,0.0,1665.6
12805,291,44,4,2026-03-27 20:40:43,0.3,269.612
13214,589,29,2,2026-03-27 20:40:43,0.1,612.774
11273,931,14,1,2026-03-27 22:40:43,0.0,157.94
12574,940,36,1,2026-03-27 23:40:43,0.0,321.9
14829,694,21,1,2026-03-28 07:40:43,0.0,382.82
13324,889,33,1,2026-03-28 07:40:43,0.0,202.01
14189,78,39,3,2026-03-28 08:40:43,0.2,1144.7520000000002
11840,752,26,1,2026-03-28 10:40:43,0.1,390.006
10295,952,49,5,2026-03-28 15:40:43,0.0,1843.7
11740,152,42,3,2026-03-28 17:40:43,0.2,563.736
10217,245,13,5,2026-03-29 00:40:43,0.2,854.64
12867,598,36,3,2026-03-29 03:40:43,0.0,965.6999999999999
10873,335,21,1,2026-03-29 10:40:43,0.0,382.82
13170,64,39,1,2026-03-29 13:40:43,0.0,476.98
10092,863,35,4,2026-03-29 13:40:43,0.0,253.44
13136,37,31,1,2026-03-29 20:40:43,0.0,497.54
10447,662,16,1,2026-03-30 00:40:43,0.0,183.59
13257,996,38,5,2026-03-30 04:40:43,0.0,1046.3500000000001
12589,963,20,4,2026-03-30 18:40:43,0.0,1860.16
11498,799,29,1,2026-03-31 00:40:43,0.0,340.43
10427,481,46,2,2026-03-31 03:40:43,0.0,32.76
14575,368,6,2,2026-03-31 05:40:43,0.1,71.47800000000001
12663,42,19,5,2026-03-31 07:40:43,0.0,1571.25
12329,884,13,2,2026-03-31 22:40:43,0.1,384.588
10771,758,10,1,2026-04-01 01:40:43,0.0,253.68
13568,582,21,3,2026-04-01 07:40:43,0.0,1148.46
10913,719,40,3,2026-04-01 08:40:43,0.0,798.1200000000001
13477,894,38,4,2026-04-01 10:40:43,0.3,585.956
14945,700,41,1,2026-04-01 13:40:43,0.0,117.37
12039,610,42,3,2026-04-01 20:40:43,0.0,704.67
11627,481,10,5,2026-04-01 20:40:43,0.0,1268.4
13430,270,27,2,2026-04-02 01:40:43,0.0,491.7
13769,241,13,3,2026-04-02 01:40:43,0.0,640.98
13917,925,13,2,2026-04-02 06:40:43,0.3,299.12399999999997
13953,956,28,5,2026-04-02 07:40:43,0.0,2249.3
12010,136,13,1,2026-04-02 17:40:43,0.0,213.66
10885,832,39,1,2026-04-02 19:40:43,0.0,476.98
13091,831,45,3,2026-04-03 02:40:43,0.2,275.616
12274,534,43,3,2026-04-03 07:40:43,0.1,1243.3500000000001
14997,547,26,3,2026-04-03 13:40:43,0.0,1300.02
14056,620,30,4,2026-04-03 14:40:43,0.2,246.816
10982,336,50,4,2026-04-03 17:40:43,0.1,662.292
10678,6,34,1,2026-04-03 19:40:43,0.0,332.97
10097,825,48,3,2026-04-04 00:40:43,0.0,1249.1999999999998
10880,323,45,2,2026-04-04 09:40:43,0.0,229.68
13379,669,42,4,2026-04-04 18:40:43,0.0,939.56
13655,617,37,2,2026-04-04 23:40:43,0.0,508.28
11197,655,5,5,2026-04-05 02:40:43,0.1,1233.09
12698,939,10,1,2026-04-05 04:40:43,0.0,253.68
13138,611,14,3,2026-04-05 08:40:43,0.1,426.438
10392,514,27,1,2026-04-05 14:40:43,0.1,221.265
11048,120,21,1,2026-04-05 15:40:43,0.3,267.974
11707,472,49,4,2026-04-05 19:40:43,0.1,1327.4640000000002
14840,19,29,5,2026-04-05 20:40:43,0.1,1531.9350000000002
13023,306,16,5,2026-04-06 10:40:43,0.1,826.1550000000001
13063,481,31,4,2026-04-06 20:40:43,0.3,1393.112
12658,991,23,1,2026-04-06 21:40:43,0.2,78.68
12318,163,47,2,2026-04-06 21:40:43,0.1,30.509999999999998
12503,661,34,4,2026-04-07 12:40:43,0.0,1331.88
10567,390,33,1,2026-04-07 17:40:43,0.0,202.01
13709,13,1,2,2026-04-07 22:40:43,0.0,813.66
12367,386,14,5,2026-04-08 08:40:43,0.0,789.7
12209,465,11,1,2026-04-08 17:40:43,0.0,122.82
13308,381,28,4,2026-04-08 17:40:43,0.0,1799.44
12862,390,45,3,2026-04-08 20:40:43,0.0,344.52
10016,354,20,2,2026-04-09 02:40:43,0.1,837.072
